route_id,trip_id,service_id,direction_id,block_id,shape_id,drt_advance_book_min,peak_offpeak,boarding_type
2,71857,225,1,211,12044,0.0,0,0
2,71858,225,1,7170,12044,0.0,0,0
2,71859,225,1,7171,12044,0.0,0,0
2,71860,225,1,3736,12044,0.0,0,0
2,71861,225,1,213,12044,0.0,0,0
2,71862,225,1,210,12044,0.0,0,0
2,71863,225,0,204,12050,0.0,0,0
2,71864,225,0,215,12050,0.0,0,0
2,71865,225,0,204,12050,0.0,0,0
2,71866,225,0,216,12050,0.0,0,0
2,71867,225,0,207,12050,0.0,0,0
2,71868,225,0,211,12050,0.0,0,0
2,71869,225,0,3736,12050,0.0,0,0
2,71870,225,0,211,12050,0.0,0,0
2,71871,225,0,7170,12050,0.0,0,0
2,71872,225,0,7171,12050,0.0,0,0
2,71873,225,0,3736,12050,0.0,0,0
2,71874,225,0,213,12050,0.0,0,0
3,71875,223,1,120,12056,0.0,0,0
3,71876,223,1,125,12056,0.0,0,0
3,71877,223,1,125,12056,0.0,0,0
3,71878,223,1,111,12056,0.0,0,0
3,71879,223,1,127,12056,0.0,0,0
3,71880,223,1,124,12056,0.0,0,0
3,71881,223,1,117,12056,0.0,0,0
3,71882,223,1,117,12056,0.0,0,0
3,71883,223,1,119,12056,0.0,0,0
3,71884,223,1,131,12056,0.0,0,0
3,71885,223,1,140,12056,0.0,0,0
3,71886,223,1,2783,12056,0.0,0,0
3,71887,223,1,118,12056,0.0,0,0
3,71888,223,1,7106,12056,0.0,0,0
3,71889,223,1,150,12056,0.0,0,0
3,71890,223,1,138,12056,0.0,0,0
3,71891,223,1,7105,12056,0.0,0,0
3,71892,223,1,147,12056,0.0,0,0
3,71893,223,1,141,12056,0.0,0,0
3,71894,223,0,122,12062,0.0,0,0
3,71895,223,0,117,12062,0.0,0,0
3,71896,223,0,126,12062,0.0,0,0
3,71897,223,0,112,12062,0.0,0,0
3,71898,223,0,115,12062,0.0,0,0
3,71899,223,0,117,12062,0.0,0,0
3,71900,223,0,120,12062,0.0,0,0
3,71901,223,0,127,12062,0.0,0,0
3,71902,223,0,126,12062,0.0,0,0
3,71903,223,0,137,12062,0.0,0,0
3,71904,223,0,7102,12062,0.0,0,0
3,71905,223,0,143,12062,0.0,0,0
3,71906,223,0,137,12062,0.0,0,0
3,71907,223,0,129,12062,0.0,0,0
3,71908,223,0,148,12062,0.0,0,0
3,71909,223,0,135,12062,0.0,0,0
3,71910,223,0,144,12062,0.0,0,0
3,71911,223,0,142,12062,0.0,0,0
3,71912,223,0,149,12062,0.0,0,0
3,71913,223,0,150,12062,0.0,0,0
3,71914,224,1,179,12056,0.0,0,0
3,71915,224,1,176,12056,0.0,0,0
3,71916,224,1,180,12056,0.0,0,0
3,71917,224,1,175,12056,0.0,0,0
3,71918,224,1,173,12056,0.0,0,0
3,71919,224,1,172,12056,0.0,0,0
3,71920,224,1,179,12056,0.0,0,0
3,71921,224,1,7144,12056,0.0,0,0
3,71922,224,1,190,12056,0.0,0,0
3,71923,224,1,186,12056,0.0,0,0
3,71924,224,1,7148,12056,0.0,0,0
3,71925,224,1,187,12056,0.0,0,0
3,71926,224,0,179,12062,0.0,0,0
3,71927,224,0,180,12062,0.0,0,0
3,71928,224,0,174,12062,0.0,0,0
3,71929,224,0,175,12062,0.0,0,0
3,71930,224,0,187,12062,0.0,0,0
3,71931,224,0,179,12062,0.0,0,0
3,71932,224,0,7144,12062,0.0,0,0
3,71933,224,0,178,12062,0.0,0,0
3,71934,224,0,174,12062,0.0,0,0
3,71935,224,0,186,12062,0.0,0,0
3,71936,224,0,1729,12062,0.0,0,0
3,71937,224,0,3712,12062,0.0,0,0
3,71938,225,1,207,12056,0.0,0,0
3,71939,225,1,202,12056,0.0,0,0
3,71940,225,1,202,12056,0.0,0,0
3,71941,225,1,209,12056,0.0,0,0
3,71942,225,1,212,12056,0.0,0,0
3,71943,225,1,212,12056,0.0,0,0
3,71944,225,1,3736,12056,0.0,0,0
3,71945,225,1,209,12056,0.0,0,0
3,71946,225,1,213,12056,0.0,0,0
3,71947,225,1,214,12056,0.0,0,0
3,71948,225,1,206,12056,0.0,0,0
3,71949,225,1,211,12056,0.0,0,0
3,71950,225,0,207,12062,0.0,0,0
3,71951,225,0,215,12062,0.0,0,0
3,71952,225,0,202,12062,0.0,0,0
3,71953,225,0,209,12062,0.0,0,0
3,71954,225,0,212,12062,0.0,0,0
3,71955,225,0,204,12062,0.0,0,0
3,71956,225,0,215,12062,0.0,0,0
3,71957,225,0,209,12062,0.0,0,0
3,71958,225,0,209,12062,0.0,0,0
3,71959,225,0,213,12062,0.0,0,0
3,71960,225,0,7170,12062,0.0,0,0
3,71961,225,0,7171,12062,0.0,0,0
3,71962,225,0,3736,12062,0.0,0,0
18,71963,223,0,115,12068,0.0,0,0
18,71964,223,0,110,12068,0.0,0,0
18,71965,223,0,120,12068,0.0,0,0
18,71966,223,0,120,12068,0.0,0,0
18,71967,223,0,120,12068,0.0,0,0
18,71968,223,0,111,12068,0.0,0,0
18,71969,223,0,111,12068,0.0,0,0
18,71970,223,0,126,12068,0.0,0,0
18,71971,223,0,128,12068,0.0,0,0
18,71972,223,0,117,12068,0.0,0,0
18,71973,223,0,137,12068,0.0,0,0
18,71974,223,0,137,12068,0.0,0,0
18,71975,223,0,129,12068,0.0,0,0
18,71976,223,0,118,12068,0.0,0,0
18,71977,223,0,162,12068,0.0,0,0
18,71978,223,0,150,12068,0.0,0,0
18,71979,223,0,150,12068,0.0,0,0
18,71980,223,0,143,12068,0.0,0,0
18,71981,223,1,115,12074,0.0,0,0
18,71982,223,1,110,12074,0.0,0,0
18,71983,223,1,120,12074,0.0,0,0
18,71984,223,1,120,12074,0.0,0,0
18,71985,223,1,120,12074,0.0,0,0
18,71986,223,1,111,12074,0.0,0,0
18,71987,223,1,111,12074,0.0,0,0
18,71988,223,1,126,12074,0.0,0,0
18,71989,223,1,128,12074,0.0,0,0
18,71990,223,1,117,12074,0.0,0,0
18,71991,223,1,137,12074,0.0,0,0
18,71992,223,1,137,12074,0.0,0,0
18,71993,223,1,129,12074,0.0,0,0
18,71994,223,1,118,12074,0.0,0,0
18,71995,223,1,162,12074,0.0,0,0
18,71996,223,1,150,12074,0.0,0,0
18,71997,223,1,150,12074,0.0,0,0
18,71998,223,1,143,12074,0.0,0,0
18,71999,224,0,175,12068,0.0,0,0
18,72000,224,0,177,12068,0.0,0,0
18,72001,224,0,177,12068,0.0,0,0
18,72002,224,0,177,12068,0.0,0,0
18,72003,224,0,176,12068,0.0,0,0
18,72004,224,0,176,12068,0.0,0,0
18,72005,224,0,176,12068,0.0,0,0
18,72006,224,0,176,12068,0.0,0,0
18,72007,224,0,3712,12068,0.0,0,0
18,72008,224,0,3712,12068,0.0,0,0
18,72009,224,0,3712,12068,0.0,0,0
18,72010,224,0,3712,12068,0.0,0,0
18,72011,224,0,3712,12068,0.0,0,0
18,72012,224,1,175,12074,0.0,0,0
18,72013,224,1,177,12074,0.0,0,0
18,72014,224,1,177,12074,0.0,0,0
18,72015,224,1,177,12074,0.0,0,0
18,72016,224,1,176,12074,0.0,0,0
18,72017,224,1,176,12074,0.0,0,0
18,72018,224,1,176,12074,0.0,0,0
18,72019,224,1,176,12074,0.0,0,0
18,72020,224,1,3712,12074,0.0,0,0
18,72021,224,1,3712,12074,0.0,0,0
18,72022,224,1,3712,12074,0.0,0,0
18,72023,224,1,3712,12074,0.0,0,0
18,72024,224,1,3712,12074,0.0,0,0
18,72025,225,0,206,12068,0.0,0,0
18,72026,225,0,206,12068,0.0,0,0
18,72027,225,0,206,12068,0.0,0,0
18,72028,225,0,209,12068,0.0,0,0
18,72029,225,0,208,12068,0.0,0,0
18,72030,225,0,208,12068,0.0,0,0
18,72031,225,0,213,12068,0.0,0,0
18,72032,225,0,216,12068,0.0,0,0
18,72033,225,0,207,12068,0.0,0,0
18,72034,225,0,207,12068,0.0,0,0
18,72035,225,0,212,12068,0.0,0,0
18,72036,225,0,212,12068,0.0,0,0
18,72037,225,0,7175,12068,0.0,0,0
18,72038,225,1,206,12074,0.0,0,0
18,72039,225,1,206,12074,0.0,0,0
18,72040,225,1,206,12074,0.0,0,0
18,72041,225,1,209,12074,0.0,0,0
18,72042,225,1,208,12074,0.0,0,0
18,72043,225,1,208,12074,0.0,0,0
18,72044,225,1,213,12074,0.0,0,0
18,72045,225,1,216,12074,0.0,0,0
18,72046,225,1,207,12074,0.0,0,0
18,72047,225,1,207,12074,0.0,0,0
18,72048,225,1,212,12074,0.0,0,0
18,72049,225,1,212,12074,0.0,0,0
18,72050,225,1,7175,12074,0.0,0,0
4,72051,223,1,114,12080,0.0,0,0
4,72052,223,1,119,12080,0.0,0,0
4,72053,223,1,113,12080,0.0,0,0
4,72054,223,1,127,12080,0.0,0,0
4,72055,223,1,117,12080,0.0,0,0
4,72056,223,1,157,12080,0.0,0,0
4,72057,223,1,119,12080,0.0,0,0
4,72058,223,1,126,12080,0.0,0,0
4,72059,223,1,159,12080,0.0,0,0
4,72060,223,1,113,12080,0.0,0,0
4,72061,223,1,118,12080,0.0,0,0
4,72062,223,1,161,12080,0.0,0,0
4,72063,223,1,110,12080,0.0,0,0
4,72064,223,1,115,12080,0.0,0,0
4,72065,223,1,119,12080,0.0,0,0
4,72066,223,1,121,12080,0.0,0,0
4,72067,223,1,132,12080,0.0,0,0
4,72068,223,1,125,12080,0.0,0,0
4,72069,223,1,118,12080,0.0,0,0
4,72070,223,1,112,12080,0.0,0,0
4,72071,223,1,110,12080,0.0,0,0
4,72072,223,1,115,12080,0.0,0,0
4,72073,223,1,127,12080,0.0,0,0
4,72074,223,1,2783,12080,0.0,0,0
